chrom_PE	start_PE	stop_PE	ID	gene	chrom_region	start_region	stop_region	MIM.Number	total_gene_name	Phenotypes	genetic.category	gene.score	syndromic
chr20	63942470	63942489	NMD_in	UCKL1	chr20	63941208	63943652	610866	UCKL1, UCK1L, URKL1	NA	NA	NA	NA
chr20	64095525	64095557	NMD_in	OPRL1	chr20	64092953	64097801	602548	OPRL1, NOP	NA	NA	NA	NA
chr21	17525787	17525946	NMD_in	CXADR	chr21	17513172	17547026	602621	CXADR, CAR	NA	NA	NA	NA
chr21	17607231	17607366	NMD_in	BTG3	chr21	17604997	17608971	605674	BTG3, ANA, TOB5	NA	NA	NA	NA
chr21	29155385	29155614	NMD_in	MAP3K7CL	chr21	29149250	29159940	611110	TAK1L, C21orf7	NA	NA	NA	NA
chr21	32677529	32677551	NMD_in	SYNJ1	chr21	32676355	32678644	604297	SYNJ1, PARK20, DEE53	Parkinson disease 20, early-onset, 615530 (3), Autosomal recessive; Developmental and epileptic encephalopathy 53, 617389 (3), Autosomal recessive	Rare Single Gene Mutation	2	0
chr21	33559895	33560070	NMD_in	SON	chr21	33559775	33567156	182465	SON, TOKIMS	ZTTK syndrome, 617140 (3), Autosomal dominant	Rare Single Gene Mutation, Syndromic, Functional	1	0
chr21	33572551	33572630	NMD_in	SON	chr21	33569087	33573307	182465	SON, TOKIMS	ZTTK syndrome, 617140 (3), Autosomal dominant	Rare Single Gene Mutation, Syndromic, Functional	1	0
chr21	36056886	36056982	NMD_in	SETD4	chr21	36053620	36057108	NA	NA	NA	NA	NA	NA
chr21	41241191	41241339	NMD_in	BACE2	chr21	41237729	41241818	605668	BACE2, ALP56, DRAP	NA	NA	NA	NA
chr21	43101366	43101432	NMD_in	U2AF1	chr21	43100519	43104314	191317	U2AF1	NA	NA	NA	NA
chr21	46206312	46206384	NMD_in	LSS	chr21	46205941	46206671	600909	LSS, OSC, CTRCT44, HYPT14, APMR4	Hypotrichosis 14, 618275 (3), Autosomal recessive; Cataract 44, 616509 (3), Autosomal recessive; Alopecia-intellectual disability syndrome 4, 618840 (3), Autosomal recessive	NA	NA	NA
chr21	46637284	46637380	NMD_in	PRMT2	chr21	46636990	46643534	601961	HRMT1L1, PRMT2	NA	NA	NA	NA
chr22	19408273	19408406	NMD_in	HIRA	chr22	19407274	19408482	600237	HIRA, TUPLE1	NA	NA	NA	NA
chr22	20125729	20125949	NMD_in	RANBP1	chr22	20125436	20126302	601180	RANBP1, HTF9A	NA	NA	NA	NA
chr22	20433558	20433633	NMD_in	SCARF2	chr22	20431988	20437581	613619	SCARF2, SREC2, VDEGS	Van den Ende-Gupta syndrome, 600920 (3), Autosomal recessive	NA	NA	NA
chr22	20970925	20971005	NMD_in	AIFM3	chr22	20967975	20973306	617298	AIFM3, AIFL	NA	NA	NA	NA
chr22	23285712	23285755	NMD_in	BCR	chr22	23285201	23287158	151410	BCR, CML, PHL, ALL	Leukemia, chronic myeloid, Philadelphia chromosome positive, somatic, 608232 (4); Leukemia, acute lymphocytic, Philadelphia chromosome positive, somatic, 613065 (4)	NA	NA	NA
chr22	24113302	24113382	NMD_in	CABIN1	chr22	24098192	24113565	604251	CABIN1, CAIN	NA	NA	NA	NA
chr22	28712169	28712293	NMD_in	CHEK2	chr22	28712017	28719394	604373	CHEK2, RAD53, CHK2, CDS1, LFS2	{Colorectal cancer, susceptibility to}, 114500 (3), Somatic mutation, Autosomal dominant; Osteosarcoma, somatic, 259500 (3); {Breast cancer, susceptibility to}, 114480 (3), Somatic mutation, Autosomal dominant; {Prostate cancer, familial, susceptibility to}, 176807 (3), Somatic mutation, Autosomal dominant; Li-Fraumeni syndrome 2, 609265 (3)	NA	NA	NA
chr22	29003973	29004031	NMD_in	ZNRF3	chr22	28987201	29042494	612062	ZNRF3, KIAA1133	NA	NA	NA	NA
chr22	29654141	29654279	NMD_in	NF2	chr22	29642285	29654656	607379	NF2	Neurofibromatosis, type 2, 101000 (3), Autosomal dominant; Meningioma, NF2-related, somatic, 607174 (3); Schwannomatosis, somatic, 162091 (3)	NA	NA	NA
chr22	31271935	31272443	NMD_in	LIMK2	chr22	31271201	31272529	601988	LIMK2	NA	NA	NA	NA
chr22	31623684	31623849	NMD_in	PISD	chr22	31621885	31648100	612770	PISD, PSD, PSSC, LIBF	Liberfarb syndrome, 618889 (3), Autosomal recessive	NA	NA	NA
chr22	31625763	31626016	NMD_in	PISD	chr22	31621885	31648100	612770	PISD, PSD, PSSC, LIBF	Liberfarb syndrome, 618889 (3), Autosomal recessive	NA	NA	NA
chr22	31945371	31945564	NMD_in	YWHAH	chr22	31944820	31956138	113508	YWHAH, YWHA1	NA	NA	NA	NA
chr22	33703779	33703910	NMD_in	LARGE1	chr22	33650668	33761370	603590	LARGE, KIAA0609, MDC1D, MDDGA6, MDDGB6	Muscular dystrophy-dystroglycanopathy (congenital with mental retardation), type B, 6, 608840 (3), Autosomal recessive; Muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type A, 6, 613154 (3), Autosomal recessive	NA	NA	NA
chr22	35262776	35262880	NMD_in	HMGXB4	chr22	35262421	35263077	604702	HMGXB4, HMG2L1	NA	NA	NA	NA
chr22	35263982	35264096	NMD_in	HMGXB4	chr22	35263874	35264647	604702	HMGXB4, HMG2L1	NA	NA	NA	NA
chr22	35767368	35767441	NMD_in	RBFOX2	chr22	35765483	35768256	612149	RBFOX2, RBM9, FOX2, RTA	NA	NA	NA	NA
chr22	35772931	35772971	NMD_in	RBFOX2	chr22	35768349	35778024	612149	RBFOX2, RBM9, FOX2, RTA	NA	NA	NA	NA
chr22	35776324	35776387	NMD_in	RBFOX2	chr22	35768349	35778024	612149	RBFOX2, RBM9, FOX2, RTA	NA	NA	NA	NA
chr22	35894813	35894870	NMD_in	RBFOX2	chr22	35810004	35938846	612149	RBFOX2, RBM9, FOX2, RTA	NA	NA	NA	NA
chr22	35918111	35918237	NMD_in	RBFOX2	chr22	35810004	35938846	612149	RBFOX2, RBM9, FOX2, RTA	NA	NA	NA	NA
chr22	35975319	35975387	NMD_in	RBFOX2	chr22	35938897	36028239	612149	RBFOX2, RBM9, FOX2, RTA	NA	NA	NA	NA
chr22	36326024	36326289	NMD_in	MYH9	chr22	36322521	36326567	160775	MYH9, MHA, FTNS, DFNA17, BDPLT6, MATINS	Macrothrombocytopenia and granulocyte inclusions with or without nephritis or sensorineural hearing loss, 155100 (3), Autosomal dominant; Deafness, autosomal dominant 17, 603622 (3), Autosomal dominant	Rare Single Gene Mutation	2	0
chr22	36470062	36470212	NMD_in	TXN2	chr22	36467917	36476732	609063	TXN2, TRX2, MTRX, COXPD29	?Combined oxidative phosphorylation deficiency 29, 616811 (3), Autosomal recessive	NA	NA	NA
chr22	37507485	37507612	NMD_in	CARD10	chr22	37506383	37507828	607209	CARD10, CARMA3, BIMP1, IMD89	?Immunodeficiency 89 and autoimmunity, 619632 (3), Autosomal recessive	NA	NA	NA
chr22	38127407	38127458	NMD_in	PLA2G6	chr22	38126449	38128268	603604	PLA2G6, IPLA2, INAD1, NBIA2B, NBIA2A, PARK14	Parkinson disease 14, autosomal recessive, 612953 (3), Autosomal recessive; Neurodegeneration with brain iron accumulation 2B, 610217 (3), Autosomal recessive; Infantile neuroaxonal dystrophy 1, 256600 (3), Autosomal recessive	NA	NA	NA
chr22	38489223	38489458	NMD_in	DDX17	chr22	38488115	38492055	608469	DDX17, RH70, P72	NA	NA	NA	NA
chr22	38709497	38709555	NMD_in	GTPBP1	chr22	38708956	38715906	602245	GTPBP1, GP1	NA	NA	NA	NA
chr22	39242993	39243067	NMD_in	PDGFB	chr22	39235874	39243900	190040	PDGFB, SIS, IBGC5	Meningioma, SIS-related, 607174 (3), Autosomal dominant; Basal ganglia calcification, idiopathic, 5, 615483 (3), Autosomal dominant; Dermatofibrosarcoma protuberans, 607907 (3)	NA	NA	NA
chr22	40817991	40818066	NMD_in	SLC25A17	chr22	40799083	40819194	606795	SLC25A17, PMP34	NA	NA	NA	NA
chr22	40870048	40870139	NMD_in	XPNPEP3	chr22	40869115	40881769	613553	XPNPEP3, APP3, NPHPL1	Nephronophthisis-like nephropathy 1, 613159 (3), Autosomal recessive	NA	NA	NA
chr22	41608479	41608528	NMD_in	DESI1	chr22	41607861	41620751	614637	DESI1, PPPDE2	NA	NA	NA	NA
chr22	44081487	44081707	NMD_in	PARVB	chr22	44024451	44093927	608121	PARVB	NA	NA	NA	NA
chr22	45562912	45563116	NMD_in	FBLN1	chr22	45550615	45574510	135820	FBLN1	Synpolydactyly, 3/3'4, associated with metacarpal and metatarsal synostoses, 608180 (4), Autosomal dominant	NA	NA	NA
chr22	47170182	47170280	NMD_in	TBC1D22A	chr22	47111603	47173497	616879	TBC1D22A, C22orf4	NA	NA	NA	NA
chr22	50246495	50246552	NMD_in	HDAC10	chr22	50246376	50246678	608544	HDAC10	NA	NA	NA	NA
chr22	50316817	50316864	NMD_in	DENND6B	chr22	50316475	50317292	NA	NA	NA	NA	NA	NA
chr22	50697999	50698081	NMD_in	SHANK3	chr22	50697715	50698689	606230	SHANK3, PSAP2, PROSAP2, KIAA1650, DEL22q13.3, SCZD15	Phelan-McDermid syndrome, 606232 (3), Autosomal dominant; {Schizophrenia 15}, 613950 (3), Autosomal dominant	Rare Single Gene Mutation, Syndromic, Genetic Association, Functional	1	0
chr3	3158393	3158516	NMD_in	CRBN	chr3	3156281	3167633	609262	CRBN, MRT2	Intellectual developmental disorder, autosomal recessive 2, 607417 (3), Autosomal recessive	NA	NA	NA
chr3	4310897	4311060	NMD_in	SETMAR	chr3	4303526	4312897	609834	SETMAR, METNASE	NA	NA	NA	NA
chr3	4709692	4709729	NMD_in	ITPR1	chr3	4706351	4710324	147265	ITPR1, SCA15, SCA16, SCA29	Gillespie syndrome, 206700 (3), Autosomal recessive, Autosomal dominant; Spinocerebellar ataxia 29, congenital nonprogressive, 117360 (3), Autosomal dominant; Spinocerebellar ataxia 15, 606658 (3), Autosomal dominant	Rare Single Gene Mutation	2	0
chr3	4719080	4719147	NMD_in	ITPR1	chr3	4717399	4725545	147265	ITPR1, SCA15, SCA16, SCA29	Gillespie syndrome, 206700 (3), Autosomal recessive, Autosomal dominant; Spinocerebellar ataxia 29, congenital nonprogressive, 117360 (3), Autosomal dominant; Spinocerebellar ataxia 15, 606658 (3), Autosomal dominant	Rare Single Gene Mutation	2	0
chr3	4727451	4727736	NMD_in	ITPR1	chr3	4727173	4733087	147265	ITPR1, SCA15, SCA16, SCA29	Gillespie syndrome, 206700 (3), Autosomal recessive, Autosomal dominant; Spinocerebellar ataxia 29, congenital nonprogressive, 117360 (3), Autosomal dominant; Spinocerebellar ataxia 15, 606658 (3), Autosomal dominant	Rare Single Gene Mutation	2	0
chr3	7610730	7610775	NMD_in	GRM7	chr3	7579357	7680048	604101	GRM7, MGLUR7, NEDSHBA	Neurodevelopmental disorder with seizures, hypotonia, and brain abnormalities, 618922 (3), Autosomal recessive	Rare Single Gene Mutation, Genetic Association, Functional	2	0
chr3	9028100	9028130	NMD_in	SRGAP3	chr3	9026995	9032649	606525	SRGAP3, KIAA0411, MEGAP	NA	Rare Single Gene Mutation	2	0
chr3	9429827	9430051	NMD_in	SETD5	chr3	9429009	9433844	615743	SETD5, KIAA1757, MRD23	Intellectual developmental disorder, autosomal dominant 23, 615761 (3), Autosomal dominant	Rare Single Gene Mutation, Syndromic	1	0
chr3	9434590	9434630	NMD_in	SETD5	chr3	9434485	9434823	615743	SETD5, KIAA1757, MRD23	Intellectual developmental disorder, autosomal dominant 23, 615761 (3), Autosomal dominant	Rare Single Gene Mutation, Syndromic	1	0
chr3	9452331	9452444	NMD_in	SETD5	chr3	9448630	9453738	615743	SETD5, KIAA1757, MRD23	Intellectual developmental disorder, autosomal dominant 23, 615761 (3), Autosomal dominant	Rare Single Gene Mutation, Syndromic	1	0
chr3	9454005	9454101	NMD_in	SETD5	chr3	9453868	9464424	615743	SETD5, KIAA1757, MRD23	Intellectual developmental disorder, autosomal dominant 23, 615761 (3), Autosomal dominant	Rare Single Gene Mutation, Syndromic	1	0
chr3	9468519	9468615	NMD_in	SETD5	chr3	9464672	9470458	615743	SETD5, KIAA1757, MRD23	Intellectual developmental disorder, autosomal dominant 23, 615761 (3), Autosomal dominant	Rare Single Gene Mutation, Syndromic	1	0
chr3	9550568	9550656	NMD_in	LHFPL4	chr3	9506203	9552273	610240	LHFPL4	NA	NA	NA	NA
chr3	9551645	9551818	NMD_in	LHFPL4	chr3	9506203	9552273	610240	LHFPL4	NA	NA	NA	NA
chr3	9672011	9672144	NMD_in	MTMR14	chr3	9671170	9672684	611089	MTMR14, C3orf29, HJUMPY	{Centronuclear myopathy, autosomal, modifier of}, 160150 (3), Autosomal dominant	NA	NA	NA
chr3	9797360	9797564	NMD_in	ARPC4	chr3	9793124	9797658	604226	ARPC4, ARC20	NA	NA	NA	NA
chr3	10278664	10278760	NMD_in	TATDN2	chr3	10278462	10278884	619330	TATDN2, KIAA0218	NA	NA	NA	NA
chr3	10363425	10363581	NMD_in	ATP2B2	chr3	10360123	10371808	108733	ATP2B2, PMCA2, DFNA82	Deafness, autosomal dominant 82, 619804 (3), Autosomal dominant; {Deafness, autosomal recessive 12, modifier of}, 601386 (3), Autosomal recessive	Rare Single Gene Mutation, Genetic Association	2	0
chr3	13325511	13325702	NMD_in	NUP210	chr3	13323432	13325794	607703	NUP210, GP210, KIAA0906	NA	NA	NA	NA
chr3	14444738	14444866	NMD_in	SLC6A6	chr3	14443863	14445716	186854	SLC6A6, TAUT, HTRDC	Hypotaurinemic retinal degeneration and cardiomyopathy, 145350 (3), Autosomal recessive	NA	NA	NA
chr3	15016846	15016952	NMD_in	NR2C2	chr3	15016254	15020752	601426	NR2C2, TR4, TAK1	NA	NA	NA	NA
chr3	15246402	15246624	NMD_in	CAPN7	chr3	15245671	15246731	606400	CAPN7, PALBH	NA	NA	NA	NA
chr3	16285032	16285178	NMD_in	OXNAD1	chr3	16271722	16286341	NA	NA	NA	NA	NA	NA
chr3	16996392	16996605	NMD_in	PLCL2	chr3	16885366	17009673	614276	PLCL2, KIAA1092	NA	NA	NA	NA
chr3	17282547	17282679	NMD_in	TBC1D5	chr3	17258591	17291894	615740	TBC1D5, KIAA0210	NA	Rare Single Gene Mutation, Genetic Association	2	0
chr3	20136389	20136475	NMD_in	KAT2B	chr3	20127549	20136941	602303	CAF	NA	Rare Single Gene Mutation, Functional	2	0
chr3	25473224	25473333	NMD_in	RARB	chr3	25461341	25501181	180220	RARB, HAP, MCOPS12	Microphthalmia, syndromic 12, 615524 (3), Autosomal recessive, Autosomal dominant	NA	NA	NA
chr3	27405989	27406089	NMD_in	SLC4A7	chr3	27404963	27409355	603353	SLC4A7, NBC2, NBC3	NA	NA	NA	NA
chr3	32755796	32755951	NMD_in	CNOT10	chr3	32737490	32759457	NA	NA	NA	NA	NA	NA
chr3	32999062	32999233	NMD_in	GLB1	chr3	32997344	33014055	611458	GLB1, MPS4B	GM1-gangliosidosis, type I, 230500 (3), Autosomal recessive; GM1-gangliosidosis, type III, 230650 (3), Autosomal recessive; Mucopolysaccharidosis type IVB (Morquio), 253010 (3), Autosomal recessive; GM1-gangliosidosis, type II, 230600 (3), Autosomal recessive	NA	NA	NA
chr3	33355851	33356001	NMD_in	FBXL2	chr3	33297725	33358966	605652	FBXL2, FBL2	NA	NA	NA	NA
chr3	33378465	33378558	NMD_in	FBXL2	chr3	33378147	33378684	605652	FBXL2, FBL2	NA	NA	NA	NA
chr3	33396444	33396515	NMD_in	UBP1	chr3	33396280	33397044	609784	UBP1, LBP1A, LBP1B	NA	NA	NA	NA
chr3	33396744	33396877	NMD_in	UBP1	chr3	33396280	33397044	609784	UBP1, LBP1A, LBP1B	NA	NA	NA	NA
chr3	33566461	33566645	NMD_in	CLASP2	chr3	33560971	33566731	605853	CLASP2	NA	NA	NA	NA
chr3	33576694	33576755	NMD_in	CLASP2	chr3	33576275	33581820	605853	CLASP2	NA	NA	NA	NA
chr3	35705741	35705944	NMD_in	ARPP21	chr3	35691005	35706973	605488	ARPP21, RCS	NA	NA	NA	NA
chr3	35740000	35740127	NMD_in	ARPP21	chr3	35739577	35743838	605488	ARPP21, RCS	NA	NA	NA	NA
chr3	36839940	36840025	NMD_in	TRANK1	chr3	36838716	36842621	619316	TRANK1, KIAA0342	NA	NA	NA	NA
chr3	36996936	36997138	NMD_in	MLH1	chr3	36996709	37000954	120436	MLH1, COCA2, HNPCC2, MMRCS1	Colorectal cancer, hereditary nonpolyposis, type 2, 609310 (3); Muir-Torre syndrome, 158320 (3), Autosomal dominant; Mismatch repair cancer syndrome 1, 276300 (3), Autosomal recessive	NA	NA	NA
chr3	37354194	37354328	NMD_in	GOLGA4	chr3	37347296	37355100	602509	GOLGA4	NA	NA	NA	NA
chr3	37354422	37354480	NMD_in	GOLGA4	chr3	37347296	37355100	602509	GOLGA4	NA	NA	NA	NA
chr3	38193281	38193417	NMD_in	OXSR1	chr3	38190839	38198721	604046	OSR1	NA	NA	NA	NA
chr3	39127536	39127592	NMD_in	TTC21A	chr3	39126390	39128330	611430	TTC21A, STI2, SPGF37	Spermatogenic failure 37, 618429 (3), Autosomal recessive	NA	NA	NA
chr3	39385782	39385902	NMD_in	SLC25A38	chr3	39383793	39389494	610819	SLC25A38, SIDBA2	Anemia, sideroblastic, 2, pyridoxine-refractory, 205950 (3), Autosomal recessive	NA	NA	NA
chr3	41680598	41680765	NMD_in	ULK4	chr3	41663699	41681507	617010	ULK4, FAM7C1	NA	NA	NA	NA
chr3	42217243	42217315	NMD_in	TRAK1	chr3	42209985	42219493	608112	TRAK1, OIP106, KIAA1042, DEE68	Developmental and epileptic encephalopathy 68, 618201 (3), Autosomal recessive	NA	NA	NA
chr3	42559284	42559384	NMD_in	SEC22C	chr3	42557696	42561116	604028	SEC22C	NA	NA	NA	NA
chr3	42620016	42620043	NMD_in	NKTR	chr3	42619708	42621428	161565	NKTR	NA	NA	NA	NA
chr3	42627200	42627227	NMD_in	NKTR	chr3	42621516	42630545	161565	NKTR	NA	NA	NA	NA
chr3	42662061	42662113	NMD_in	ZBTB47	chr3	42661632	42663011	NA	NA	NA	NA	NA	NA
chr3	43697923	43697972	NMD_in	ABHD5	chr3	43691039	43699275	604780	ABHD5, CGI58, IECN2, NCIE2	Chanarin-Dorfman syndrome, 275630 (3), Autosomal recessive	NA	NA	NA
chr3	44754801	44754848	NMD_in	KIAA1143	chr3	44754368	44761494	NA	NA	NA	NA	NA	NA
chr3	44847441	44847676	NMD_in	KIF15	chr3	44843234	44847984	617569	KIF15, KLP2, KNSL7	NA	NA	NA	NA
chr3	44957812	44957884	NMD_in	ZDHHC3	chr3	44945292	44959130	617150	ZDHHC3, DHHC3, GODZ	NA	NA	NA	NA
chr3	45778459	45779226	NMD_in	SLC6A20	chr3	45775988	45780008	605616	SLC6A20, XT3	Iminoglycinuria, digenic, 242600 (3), Autosomal recessive, Digenic recessive; Hyperglycinuria, 138500 (3), Autosomal dominant	NA	NA	NA
chr3	45945764	45945923	NMD_in	CXCR6	chr3	45936543	45955248	605163	CXCR6, STRL33, BONZO	NA	NA	NA	NA
chr3	45945764	45945923	NMD_in	CXCR6	chr3	45943540	45946460	605163	CXCR6, STRL33, BONZO	NA	NA	NA	NA
chr3	45945764	45945923	NMD_in	FYCO1	chr3	45936543	45955248	607182	FYCO1, CATC2, CTRCT18	Cataract 18, autosomal recessive, 610019 (3), Autosomal recessive	NA	NA	NA
chr3	45945764	45945923	NMD_in	FYCO1	chr3	45943540	45946460	607182	FYCO1, CATC2, CTRCT18	Cataract 18, autosomal recessive, 610019 (3), Autosomal recessive	NA	NA	NA
chr3	45976497	45976564	NMD_in	FYCO1	chr3	45975345	45979704	607182	FYCO1, CATC2, CTRCT18	Cataract 18, autosomal recessive, 610019 (3), Autosomal recessive	NA	NA	NA
chr3	45981010	45981218	NMD_in	FYCO1	chr3	45979830	45981569	607182	FYCO1, CATC2, CTRCT18	Cataract 18, autosomal recessive, 610019 (3), Autosomal recessive	NA	NA	NA
chr3	47080866	47081082	NMD_in	SETD2	chr3	47067118	47083719	612778	SETD2, SET2, HYPB, HBP231, KIAA1732, LLS	Luscan-Lumish syndrome, 616831 (3), Autosomal dominant	Rare Single Gene Mutation, Syndromic	1	0
chr3	47565343	47565453	NMD_in	CSPG5	chr3	47562761	47569151	606775	CSPG5, NGC	NA	NA	NA	NA
chr3	47819235	47819263	NMD_in	DHX30	chr3	47818117	47827346	616423	DHX30, DDX30, RETCOR, KIAA0890, NEDMIAL	Neurodevelopmental disorder with severe motor impairment and absent language, 617804 (3), Autosomal dominant	Rare Single Gene Mutation, Syndromic	NA	1
chr3	47975230	47975464	NMD_in	MAP4	chr3	47928350	47977864	157132	MAP4	NA	NA	NA	NA
chr3	48411177	48411527	NMD_in	PLXNB1	chr3	48411036	48411862	601053	PLXNB1, SEP	NA	Rare Single Gene Mutation	2	0
chr3	48650267	48650288	NMD_in	CELSR3	chr3	48649215	48650479	604264	CELSR3, EGFL1, MEGF2	NA	NA	NA	NA
chr3	48945135	48945180	NMD_in	ARIH2	chr3	48927813	48961611	605615	ARIH2, ARI2, TRIAD1	NA	NA	NA	NA
chr3	49003911	49004017	NMD_in	P4HTM	chr3	49002596	49004097	614584	P4HTM, PH4, HIDEA	Hypotonia, hypoventilation, impaired intellectual development, dysautonomia, epilepsy, and eye abnormalities, 618493 (3), Autosomal recessive	NA	NA	NA
chr3	49846105	49846424	NMD_in	TRAIP	chr3	49844580	49847524	605958	TRAIP, TRIP, RNF206, SCKL9	Seckel syndrome 9, 616777 (3), Autosomal recessive	NA	NA	NA
chr3	49996218	49996313	NMD_in	RBM6	chr3	49975392	49999439	606886	RBM6, DEF3	NA	NA	NA	NA
chr3	50047159	50047325	NMD_in	RBM6	chr3	49999513	50048244	606886	RBM6, DEF3	NA	NA	NA	NA
chr3	50175330	50175415	NMD_in	SEMA3F	chr3	50175188	50176767	601124	SEMA3F, SEMA4	NA	NA	NA	NA
chr3	50237086	50237173	NMD_in	GNAI2	chr3	50236453	50252099	139360	GNAI2, GNAI2B, GIP	Ventricular tachycardia, idiopathic, 192605 (3), Autosomal dominant; Pituitary adenoma, ACTH-secreting, somatic (3)	NA	NA	NA
chr3	50327492	50327570	NMD_in	TUSC2	chr3	50326477	50327953	607052	FUS1	NA	NA	NA	NA
chr3	50337109	50337274	NMD_in	RASSF1	chr3	50332154	50337904	605082	RASSF1	NA	NA	NA	NA
chr3	52555260	52555429	NMD_in	PBRM1	chr3	52554879	52558248	606083	PBRM1, PB1, BAF180, RCC	?Renal cell carcinoma, clear cell, 144700 (3)	NA	NA	NA
chr3	52626056	52626207	NMD_in	PBRM1	chr3	52617538	52627272	606083	PBRM1, PB1, BAF180, RCC	?Renal cell carcinoma, clear cell, 144700 (3)	NA	NA	NA
chr3	53243582	53243621	NMD_in	TKT	chr3	53242242	53255835	606781	TKT, SDDHD	Short stature, developmental delay, and congenital heart defects, 617044 (3), Autosomal recessive	NA	NA	NA
chr3	53790980	53791031	NMD_in	CACNA1D	chr3	53786952	53800248	114206	CACNA1D, CACNL1A2, CCHL1A2, SANDD, PASNA	Primary aldosteronism, seizures, and neurologic abnormalities, 615474 (3), Autosomal dominant; Sinoatrial node dysfunction and deafness, 614896 (3), Autosomal recessive	Rare Single Gene Mutation, Syndromic, Genetic Association, Functional	2	0
chr3	54872853	54872913	NMD_in	CACNA2D3	chr3	54871622	54879017	606399	CACNA2D3	NA	Rare Single Gene Mutation, Functional	1	0
chr3	54989386	54989546	NMD_in	CACNA2D3	chr3	54987753	55004762	606399	CACNA2D3	NA	Rare Single Gene Mutation, Functional	1	0
chr3	55606750	55606965	NMD_in	ERC2	chr3	55511276	55683793	617250	ERC2, CAST, KIAA0378	NA	NA	NA	NA
chr3	55702087	55702234	NMD_in	ERC2	chr3	55699512	55734770	617250	ERC2, CAST, KIAA0378	NA	NA	NA	NA
chr3	56783260	56783457	NMD_in	ARHGEF3	chr3	56773816	56801702	612115	ARHGEF3, XPLN	NA	NA	NA	NA
chr3	58099638	58099735	NMD_in	FLNB	chr3	58098908	58102202	603381	FLNB, SCT, AOI, LRS1	Larsen syndrome, 150250 (3), Autosomal dominant; Atelosteogenesis, type I, 108720 (3), Autosomal dominant; Atelosteogenesis, type III, 108721 (3), Autosomal dominant; Spondylocarpotarsal synostosis syndrome, 272460 (3), Autosomal recessive; Boomerang dysplasia, 112310 (3), Autosomal dominant	NA	NA	NA
chr3	58122657	58122726	NMD_in	FLNB	chr3	58121503	58123092	603381	FLNB, SCT, AOI, LRS1	Larsen syndrome, 150250 (3), Autosomal dominant; Atelosteogenesis, type I, 108720 (3), Autosomal dominant; Atelosteogenesis, type III, 108721 (3), Autosomal dominant; Spondylocarpotarsal synostosis syndrome, 272460 (3), Autosomal recessive; Boomerang dysplasia, 112310 (3), Autosomal dominant	NA	NA	NA
chr3	58155710	58155762	NMD_in	FLNB	chr3	58154928	58155959	603381	FLNB, SCT, AOI, LRS1	Larsen syndrome, 150250 (3), Autosomal dominant; Atelosteogenesis, type I, 108720 (3), Autosomal dominant; Atelosteogenesis, type III, 108721 (3), Autosomal dominant; Spondylocarpotarsal synostosis syndrome, 272460 (3), Autosomal recessive; Boomerang dysplasia, 112310 (3), Autosomal dominant	NA	NA	NA
chr3	58283473	58283576	NMD_in	ABHD6	chr3	58274815	58285084	616966	ADHB6	NA	NA	NA	NA
chr3	62460541	62460651	NMD_in	CADPS	chr3	62445797	62465366	604667	CADPS, CAPS	NA	Rare Single Gene Mutation, Genetic Association	2	0
chr3	62513454	62513536	NMD_in	CADPS	chr3	62512768	62516058	604667	CADPS, CAPS	NA	Rare Single Gene Mutation, Genetic Association	2	0
chr3	62515285	62515320	NMD_in	CADPS	chr3	62512768	62516058	604667	CADPS, CAPS	NA	Rare Single Gene Mutation, Genetic Association	2	0
chr3	62666391	62666471	NMD_in	CADPS	chr3	62662394	62753440	604667	CADPS, CAPS	NA	Rare Single Gene Mutation, Genetic Association	2	0
chr3	63506108	63506295	NMD_in	SYNPR	chr3	63480956	63556542	NA	NA	NA	NA	NA	NA
